RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,check_geom,geometry,thickness_coverage_percentage,thickness_grid_points,percent_slope_above,velocity_avg_error,relative_avg_error,score,rank
RGI60-11.02072,G007512E46384N,20030799,20030999,7.51198,46.3839,11,1,7.717,2462,2919,2737,5.7,323,3542,0,0,0,0,9,9,,,"POLYGON ((7.547972137000045 46.38640428800005, 7.5463818800000695 46.385911588000056, 7.545995649000076 46.38579417900007, 7.542722853000043 46.38464552700003, 7.541460940000036 46.38411194300005, 7.540484782000021 46.38350099500008, 7.539529709000021 46.38235931400004, 7.538716457000021 46.38062544600007, 7.538540605000037 46.379844709000054, 7.538368361000039 46.379842507000035, 7.537978375000023 46.37983752100007, 7.537588389000064 46.37983253300007, 7.537595597000063 46.37956262900008, 7.537205613000026 46.37955764000003, 7.536815629000046 46.37955265000005, 7.53682284000007 46.37928274600006, 7.536432858000069 46.37927775400004, 7.536042877000057 46.37927276200003, 7.536050092000039 46.379002858000035, 7.535660112000073 46.37899786300005, 7.535270132000051 46.37899286800007, 7.5352773510000475 46.378722964000076, 7.53488737400005 46.37871796700006, 7.534497396000063 46.37871296900005, 7.534107419000065 46.37870797000005, 7.533717442000068 46.378702969000074, 7.533724668000048 46.37843306500008, 7.533334693000029 46.37842806400005, 7.532944717000021 46.378423060000046, 7.532554742000059 46.378418056000044, 7.53216476800003 46.37841305000006, 7.531774793000068 46.378408042000046, 7.531384818000049 46.37840303400003, 7.531392056000072 46.37813313000004, 7.531002083000033 46.37812812000004, 7.531009323000035 46.37785821700004, 7.5310165620000475 46.37758831300005, 7.530626593000022 46.37758330200006, 7.530236625000043 46.37757829000003, 7.529846656000075 46.37757327600008, 7.529853901000024 46.37730337200003, 7.529463935000024 46.37729835700003, 7.529073968000034 46.37729334100004, 7.528684002000034 46.37728832300007, 7.528691253000034 46.37701842000007, 7.528301289000069 46.377013401000056, 7.528308541000058 46.37674349800005, 7.528315793000047 46.37647359400006, 7.528323046000025 46.37620369100006, 7.528330298000071 46.375933788000054, 7.52833755000006 46.37566388400006, 7.527947596000047 46.37565886400006, 7.527557641000044 46.375653843000066, 7.5275648970000475 46.37538394000006, 7.52717494500007 46.375378917000035, 7.527182202000063 46.37510901400003, 7.526792252000064 46.37510399000007, 7.526402302000065 46.375098964000074, 7.526012351000077 46.37509393800008, 7.525622401000021 46.375088910000045, 7.525232451000022 46.375083880000034, 7.524842501000023 46.37507885000008, 7.524835232000044 46.375348753000026, 7.524445280000066 46.375343721000036, 7.52443800900005 46.37561362400004, 7.5240480560000265 46.37560859000007, 7.524055329000021 46.37533868700007, 7.523665377000043 46.37533365300004, 7.523275426000055 46.37532861700004, 7.522885475000066 46.37532357900005, 7.522878196000022 46.375593482000056, 7.522488243000055 46.37558844300003, 7.5224809620000315 46.37585834600003, 7.522091007000029 46.37585330600007, 7.5220837240000265 46.37612320800008, 7.521693767000045 46.37611816700007, 7.5213038110000525 46.37611312400003, 7.520913854000071 46.37610808000005, 7.520523898000022 46.37610303400004, 7.52013394100004 46.376097988000026, 7.519743985000048 46.376092939000046, 7.519354029000056 46.376087890000065, 7.518964073000063 46.37608283900005, 7.518574117000071 46.37607778700004, 7.518184161000022 46.37607273400005, 7.517794206000076 46.37606767900007, 7.517404250000027 46.37606262300005, 7.517014295000024 46.37605756500005, 7.517006987000059 46.37632746700007, 7.516617029000031 46.37632240900007, 7.516227072000049 46.37631734800004, 7.5162197600000695 46.37658725000006, 7.515829801000052 46.37658218900003, 7.515439842000035 46.37657712600003, 7.515049884000064 46.37657206200004, 7.515042566000034 46.37684196300006, 7.5146526050000375 46.37683689800008, 7.514645285000029 46.377106799000046, 7.514255323000043 46.37710173200003, 7.513865361000057 46.37709666400008, 7.5138726840000345 46.376826763000054, 7.513482724000028 46.37682169300007, 7.513092764000021 46.376816622000035, 7.512702804000071 46.37681155000007, 7.512312844000064 46.37680647700006, 7.511922884000057 46.37680140200007, 7.511915551000072 46.37707130300004, 7.51152558900003 46.37706622700006, 7.511135627000044 46.37706114900004, 7.510745666000048 46.37705607000004, 7.510355705000052 46.37705099000004, 7.509965743000066 46.37704590900006, 7.50957578200007 46.37704082600004, 7.509185821000074 46.37703574200003, 7.509178474000066 46.37730564200007, 7.508788511000034 46.37730055700007, 7.508398549000049 46.377295470000035, 7.508008586000074 46.37729038200007, 7.507618623000042 46.37728529200007, 7.507228661000056 46.377280201000076, 7.50683869900007 46.37727510900004, 7.506846057000075 46.37700520800007, 7.506456097000068 46.377000115000044, 7.506066137000062 46.37699502000004, 7.506073499000024 46.37672512000006, 7.506080861000044 46.376455219000036, 7.505690904000062 46.37645012300004, 7.50569826800006 46.37618022200007, 7.505308314000047 46.37617512500003, 7.505315679000034 46.375905225000054, 7.504925727000057 46.37590012600003, 7.504933095000069 46.375630225000066, 7.504543144000024 46.375625126000045, 7.504550514000073 46.37535522500008, 7.504160566000053 46.37535012400008, 7.504167937000034 46.375080224000044, 7.50377799000006 46.375075121000066, 7.503388044000076 46.37507001700004, 7.503395419000071 46.37480011700006, 7.503005475000066 46.37479501200005, 7.50261553100006 46.37478990500006, 7.502225588000044 46.374784798000064, 7.502232968000044 46.37451489800003, 7.501843026000074 46.37450978900006, 7.501453085000037 46.37450467800005, 7.501063143000067 46.374499566000054, 7.50067320200003 46.37449445300007, 7.500680590000059 46.37422455300003, 7.500290650000068 46.37421943900006, 7.500298040000075 46.37394953900008, 7.4999081030000525 46.37394442400006, 7.499915494000049 46.37367452400008, 7.499922886000036 46.373404624000045, 7.500312819000044 46.37340973900007, 7.500320209000051 46.37313983900003, 7.500710140000024 46.373144953000065, 7.500717528000052 46.37287505300003, 7.501107458000035 46.37288016600007, 7.501114843000039 46.37261026600004, 7.501504771000043 46.372615377000045, 7.501894700000037 46.37262048700006, 7.501887318000058 46.37289038700004, 7.502277248000041 46.37289549600007, 7.5026671790000705 46.37290060400005, 7.5030571090000535 46.372905710000055, 7.5030644850000385 46.37263580900003, 7.5030718610000235 46.37236590900005, 7.502681934000066 46.37236080300005, 7.50229200800004 46.37235569600006, 7.5022993870000505 46.37208579500003, 7.501909463000061 46.37208068700005, 7.501519538000025 46.37207557700003, 7.50152692100005 46.371805677000054, 7.501136999000039 46.37180056500006, 7.500747077000028 46.37179545300006, 7.500357155000074 46.37179033900003, 7.500364543000046 46.37152043900005, 7.499974623000071 46.37151532400003, 7.4999672330000635 46.371785224000064, 7.499577311000053 46.37178010700006, 7.499569918000077 46.37205000700004, 7.4991799940000305 46.37204488900005, 7.499172599000076 46.37231478900003, 7.4991652040000645 46.372584689000064, 7.499157809000053 46.37285458900004, 7.499150414000042 46.37312448900008, 7.49914301900003 46.373394389000055, 7.4991356240000755 46.37366428900003, 7.498745688000042 46.373659169000064, 7.498738291000052 46.37392906900004, 7.498348354000029 46.37392394800003, 7.4979584170000635 46.37391882600008, 7.497568480000041 46.37391370200004, 7.497561077000057 46.37418360200007, 7.497171139000045 46.374178477000044, 7.4967812000000436 46.37417335100008, 7.496788607000042 46.37390345100005, 7.496398671000065 46.37389832400004, 7.496008734000043 46.37389319500005, 7.495618798000066 46.373888065000074, 7.495228862000033 46.37388293300006, 7.494838926000057 46.37387780000006, 7.4944489900000235 46.37387266600007, 7.494059054000047 46.37386753000004, 7.49366911900006 46.37386239400007, 7.493279183000027 46.373857255000075, 7.493271759000038 46.37412715500005, 7.492881821000026 46.37412201500007, 7.492874395000058 46.37439191400006, 7.4924844560000565 46.374386773000026, 7.492094517000055 46.37438163100006, 7.4917045780000535 46.37437648700006, 7.491697145000046 46.37464638600005, 7.491307205000055 46.37464124100006, 7.490917264000075 46.37463609500003, 7.4905273230000375 46.37463094700007, 7.490534761000049 46.374361048000026, 7.490144823000037 46.37435590000007, 7.490152262000038 46.37408600100008, 7.489762326000061 46.37408085100003, 7.489769768000031 46.37381095200004, 7.489777209000067 46.373541053000054, 7.4893872770000485 46.37353590200007, 7.489394720000064 46.373266003000026, 7.489004789000035 46.373260851000055, 7.489012234000029 46.372990952000066, 7.488622306000025 46.37298579800006, 7.488232377000031 46.37298064300006, 7.487842449000027 46.37297548600003, 7.487452521000023 46.372970328000065, 7.487062593000076 46.372965169000054, 7.4866726650000714 46.372960008000064, 7.486282737000067 46.37295484600003, 7.485892809000063 46.37294968300006, 7.485885349000057 46.37321958100006, 7.485467799000048 46.37321405100005, 7.485795831000075 46.373870888000056, 7.485874455000044 46.374407424000026, 7.485259335000023 46.37732874200003, 7.484714005000058 46.37907649500005, 7.4844147190000285 46.379671021000036, 7.4841214970000465 46.380648122000025, 7.483594423000056 46.38157262100003, 7.4824851610000565 46.383047384000065, 7.481886016000033 46.38369642200007, 7.482084268000051 46.38369905400003, 7.48207678600005 46.38396895200003, 7.482069304000049 46.38423884900004, 7.482061822000048 46.38450874600005, 7.481671812000059 46.38450356700008, 7.481664328000022 46.384773464000034, 7.482054339000058 46.38477864300006, 7.482046857000057 46.38504854000007, 7.482436870000072 46.38505371800005, 7.48242938900006 46.38532361500006, 7.482819404000054 46.38532879100006, 7.483209420000037 46.385333966000076, 7.4835994350000306 46.38533913900005, 7.48398945100007 46.38534431200003, 7.483981978000031 46.38561420900004, 7.4843719950000605 46.38561938000004, 7.484364524000057 46.38588927700005, 7.484357053000053 46.386159175000046, 7.48474707400004 46.386164344000065, 7.4847396050000725 46.386434242000064, 7.485129628000038 46.38643941000004, 7.48512216000006 46.386709308000036, 7.485512186000051 46.386714475000076, 7.485504720000051 46.38698437200003, 7.485894748000021 46.38698953800008, 7.485887284000057 46.38725943600008, 7.486277313000073 46.38726460000004, 7.486269851000031 46.387534498000036, 7.486659883000073 46.38753966100006, 7.4870499140000675 46.38754482300004, 7.48704245600004 46.38781472100004, 7.48743249000006 46.38781988100004, 7.487425033000022 46.38808977900004, 7.487815069000021 46.38809493800005, 7.488205105000077 46.38810009600007, 7.488595141000076 46.38810525300005, 7.488602592000063 46.38783535500005, 7.488992626000027 46.387840510000046, 7.489000075000035 46.38757061200005, 7.489390108000066 46.387575766000055, 7.489397555000039 46.387305868000055, 7.489787585000045 46.38731102100007, 7.4901776160000395 46.387316172000055, 7.490567647000034 46.38732132200005, 7.490957678000029 46.38732647100005, 7.490950238000039 46.38759636900005, 7.49134027100007 46.387601516000075, 7.491332834000048 46.387871414000074, 7.491722869000057 46.38787656000005, 7.491715433000024 46.38814645900004, 7.491707998000038 46.38841635700004, 7.491317959000071 46.38841121100006, 7.4913105210000595 46.38868110900006, 7.491303083000048 46.38895100700006, 7.4912956450000365 46.38922090500006, 7.491685690000054 46.38922605100004, 7.491678253000032 46.389495950000025, 7.491670817000056 46.38976584800008, 7.492060866000031 46.38977099300007, 7.492053431000045 46.39004089100007, 7.492443482000056 46.39004603500007, 7.492436049000048 46.39031593300007, 7.492826102000038 46.39032107500003, 7.493216154000038 46.39032621600006, 7.4936062070000276 46.39033135600005, 7.493613634000042 46.39006145800005, 7.494003685000052 46.390066596000054, 7.494011110000031 46.389796698000055, 7.494401159000063 46.38980183500007, 7.494791209000027 46.38980697100004, 7.494798630000048 46.38953707200005, 7.495188677000044 46.389542206000044, 7.49557872500003 46.389547339000046, 7.495968772000026 46.38955247100006, 7.495961357000056 46.38982237000005, 7.496351407000077 46.38982750000008, 7.4963439940000285 46.39009739900007, 7.496336580000047 46.39036729700007, 7.496329167000056 46.39063719600006, 7.495939111000041 46.39063206600008, 7.495931695000024 46.39090196400008, 7.495924280000054 46.39117186300007, 7.495916864000037 46.39144176100007, 7.49590944800002 46.391711660000055, 7.496299511000075 46.39171679100008, 7.496292097000037 46.39198668900008, 7.49668216200007 46.391991819000054, 7.497072228000036 46.39199694700005, 7.497462293000069 46.39200207400006, 7.497852359000035 46.392007199000034, 7.498242424000068 46.392012323000074, 7.498235020000038 46.39228222200006, 7.49862508700005 46.39228734500006, 7.498617685000056 46.392557244000045, 7.499007754000047 46.39256236500006, 7.499397824000027 46.392567486000075, 7.499787894000065 46.392572604000065, 7.500177964000045 46.392577722000055, 7.500568034000025 46.39258283800007, 7.50056064100005 46.392852737000055, 7.500950713000066 46.39285785200008, 7.501340785000025 46.39286296600005, 7.501333396000064 46.39313286500004, 7.501723470000059 46.39313797700004, 7.5021135440000535 46.393143088000045, 7.502120930000046 46.392873189000056, 7.502511003000052 46.392878299000074, 7.502901075000068 46.392883407000056, 7.502893693000033 46.393153306000045, 7.503283768000074 46.39315841300004, 7.503276388000074 46.39342831300007, 7.503269008000075 46.39369821200006, 7.503261628000075 46.39396811200004, 7.503254247000029 46.39423801100003, 7.503644330000043 46.39424311700003, 7.503636951000033 46.394513016000076, 7.503629573000069 46.394782916000054, 7.503622194000059 46.39505281500004, 7.504012282000076 46.395057920000056, 7.504004905000045 46.395327819000045, 7.50399752800007 46.39559771900008, 7.504387621000035 46.39560282200006, 7.50438024500005 46.395872722000036, 7.50477034000005 46.39587782400008, 7.504762966000044 46.39614772300007, 7.505153063000023 46.39615282400007, 7.505543159000069 46.39615792400008, 7.505550529000061 46.395888024000044, 7.505940623000072 46.395893122000075, 7.505947991000028 46.39562322300003, 7.505955358000051 46.39535332300005, 7.505962726000064 46.395083423000074, 7.50597009300003 46.39481352400003, 7.506360180000058 46.39481862000008, 7.506367545000046 46.394548721000035, 7.506374910000034 46.39427882100006, 7.506382275000021 46.39400892100008, 7.506772357000045 46.39401401600003, 7.506779720000054 46.39374411600005, 7.507169799000053 46.39374921000007, 7.507177160000026 46.39347931000003, 7.507567238000036 46.39348440300006, 7.50757459700003 46.39321450300008, 7.50796467300006 46.39321959400007, 7.508354749000034 46.393224684000074, 7.508744825000065 46.39322977200004, 7.509134902000028 46.393234859000074, 7.50914225300005 46.39296495900004, 7.509532327000045 46.39297004500003, 7.509922402000029 46.392975129000035, 7.510312476000024 46.392980212000055, 7.510702551000065 46.39298529400003, 7.51109262600005 46.39299037400008, 7.511085285000036 46.393260274000056, 7.511475362000056 46.39326535300006, 7.511468022000031 46.39353525400003, 7.51185810100003 46.39354033200004, 7.511850763000041 46.39381023200008, 7.511843425000052 46.394080133000045, 7.512233508000065 46.394085209000025, 7.512226172000055 46.39435511000005, 7.512616257000047 46.39436018500004, 7.512608922000027 46.394630085000074, 7.512999009000055 46.394635159000075, 7.512991677000059 46.39490506000004, 7.513381766000066 46.39491013300005, 7.513771855000073 46.39491520400003, 7.514161944000023 46.39492027400007, 7.5145520330000295 46.39492534300007, 7.514559358000042 46.394655442000044, 7.514566683000055 46.39438554100008, 7.514574008000068 46.39411564100004, 7.514964091000024 46.39412070800006, 7.514971414000058 46.393850807000035, 7.5153614960000255 46.393855873000064, 7.5157515780000494 46.393860937000056, 7.516141660000073 46.39386600100005, 7.516148976000068 46.39359610000008, 7.516539057000045 46.39360116200004, 7.516929137000034 46.393606222000074, 7.51693645000006 46.39333632100005, 7.517326528000069 46.39334138000004, 7.5173338390000595 46.39307147900007, 7.51734115000005 46.39280157800005, 7.517731224000045 46.392806635000056, 7.517738533000056 46.39253673400003, 7.518128606000062 46.39254179100004, 7.518518679000067 46.39254684600007, 7.518908752000073 46.39255189900007, 7.519298825000021 46.392556952000064, 7.51930612600006 46.39228705000005, 7.5196961980000765 46.392292101000066, 7.519703497000023 46.39202220000004, 7.520093566000071 46.39202724900008, 7.520483636000051 46.39203229700007, 7.520873706000032 46.39203734400007, 7.521263776000069 46.39204239000003, 7.521271067000043 46.39177248800007, 7.521661135000045 46.39177753200005, 7.52166842400004 46.39150763100008, 7.522058490000063 46.39151267400007, 7.522065777000023 46.391242772000055, 7.522455842000056 46.391247813000064, 7.522463127000037 46.39097791100005, 7.522853189000045 46.39098295100007, 7.523243252000043 46.39098799000004, 7.5236333150000405 46.390993028000025, 7.523640594000028 46.39072312600007, 7.524030655000047 46.39072816200007, 7.524420716000066 46.39073319600004, 7.524413441000036 46.391003098000056, 7.524803504000033 46.39100813200008, 7.524796231000039 46.39127803400004, 7.525186296000072 46.39128306600003, 7.525179024000067 46.39155296800004, 7.525569092000069 46.39155799900004, 7.525959159000024 46.391563029000054, 7.526349227000026 46.39156805700003, 7.526739294000038 46.39157308400007, 7.526732030000062 46.39184298600003, 7.527122100000042 46.391848012000025, 7.527114837000056 46.39211791400004, 7.527504909000072 46.39212293800006, 7.527894981000031 46.39212796100003, 7.528285053000047 46.39213298300007, 7.528675125000063 46.39213800300007, 7.528682379000031 46.39186810100006, 7.5290724490000684 46.39187312000007, 7.529079702000047 46.39160321700007, 7.529469770000048 46.391608235000035, 7.5294770200000585 46.39133833200003, 7.529867087000071 46.39134334800008, 7.529874335000045 46.391073445000075, 7.530264400000021 46.391078460000074, 7.530654465000055 46.39108347400003, 7.530661709000071 46.39081357100008, 7.531051772000069 46.390818583000055, 7.5314418350000665 46.39082359400004, 7.531831898000064 46.390828603000045, 7.532221962000051 46.39083361100006, 7.532214725000074 46.391103514000065, 7.53260479000005 46.391108521000035, 7.532994856000073 46.39111352700007, 7.533384921000049 46.391118531000075, 7.533774987000072 46.39112353400003, 7.5341650520000485 46.391128535000064, 7.534555118000071 46.39113353500005, 7.534547893000024 46.391403439000044, 7.5349379610000256 46.39140843800004, 7.535328028000038 46.39141343500006, 7.535718096000039 46.391418431000034, 7.5357253160000255 46.39114852800003, 7.536115382000048 46.39115352300007, 7.536122600000056 46.39088361900008, 7.536512664000043 46.39088861300007, 7.536902729000076 46.39089360500003, 7.537292793000063 46.390898596000056, 7.537682858000039 46.390903585000046, 7.5376900680000745 46.390633681000054, 7.538080131000072 46.390638670000044, 7.5380873390000716 46.39036876600005, 7.538477400000033 46.39037375300006, 7.538484605000065 46.39010384900007, 7.538874665000037 46.390108834000046, 7.538881868000033 46.38983893000005, 7.539271926000026 46.38984391400004, 7.53966198300003 46.389848897000036, 7.540052041000024 46.389853878000054, 7.5400592390000725 46.38958397400006, 7.54044929500003 46.38958895400003, 7.540839351000045 46.38959393300007, 7.540846545000022 46.38932402800003, 7.541236599000058 46.389329006000025, 7.541626653000037 46.38933398200004, 7.542016707000073 46.389338956000074, 7.5424067620000415 46.38934392900006, 7.542399575000047 46.389613834000045, 7.542789632000051 46.389618806000044, 7.5427968160000205 46.38934890100006, 7.543186871000046 46.38935387200007, 7.543194053000036 46.38908396700003, 7.543584106000026 46.389088937000054, 7.543591286000037 46.38881903200007, 7.543981337000048 46.38882400000006, 7.544371388000059 46.38882896700005, 7.544378564000056 46.38855906200007, 7.544768614000077 46.38856402700003, 7.545158663000052 46.38856899100006, 7.545165836000024 46.388299086000075, 7.545555883000077 46.388304048000066, 7.5455630530000235 46.38803414400007, 7.54595309900003 46.388039105000075, 7.546343145000037 46.38804406400004, 7.546350311000026 46.38777416000005, 7.546740355000054 46.387779118000026, 7.5467475200000536 46.387509213000044, 7.547137562000046 46.38751417000003, 7.547527604000038 46.38751912600003, 7.547534765000023 46.38724922000006, 7.5479248050000365 46.387254175000066, 7.547931964000043 46.38698427000003, 7.54832200200002 46.38698922200007, 7.548329159000048 46.38671931700003, 7.547939122000059 46.386714364000056, 7.547972137000045 46.38640428800005))",10.118279569892472,941.0,2.236024844720497,16.020238876342773,1.1518672475725913,0.9790697674418605,1
